date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:11:34	397661/397661	---M--	200	added ('OK')	application/pdf	etag:%224bc15cf-6115d-55375dcb32037%22	http://biometric2017.org/wp-content/uploads/2017/07/BbB2017_Registration-form_FINALV2editable.pdf	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-content/uploads/2017/07/BbB2017_Registration-form_FINALV2editable.pdf	(from http://biometric2017.org/registration/)
16:11:36	955597/955597	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4aa3-e94cd%22	http://cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/vfs_fonts.js?ver=4.9.6	C:/My%20Web%20Sites/Biometrics2017/cdnjs.cloudflare.com/ajax/libs/pdfmake/0.1.32/vfs_fonts1845.js	(from http://biometric2017.org/)
16:11:36	23120/23120	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:34%20GMT	http://biometric2017.org/timetable/event/conference-welcome/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/conference-welcome/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:37	24134/24134	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:36%20GMT	http://biometric2017.org/timetable/event/agriculture-and-agri-environmental-statistics-with-support-of-geospatial-information-methodological-issues/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/agriculture-and-agri-environmental-statistics-with-support-of-geospatial-information-methodological-issues/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:38	16410/16410	---M--	200	added ('OK')	application/javascript	etag:%224bc1135-401a-52bf8d13ef080%22	http://biometric2017.org/wp-includes/js/underscore.min.js?ver=1.8.3	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-includes/js/underscore.min4511.js	(from http://biometric2017.org/scientificprogramme/)
16:11:39	24888/24888	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:37%20GMT	http://biometric2017.org/timetable/event/developing-a-regulatory-definition-for-the-authentication-of-manuka-honey/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/developing-a-regulatory-definition-for-the-authentication-of-manuka-honey/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:39	3258/3258	---M--	200	added ('OK')	application/javascript	etag:%224c20669-cba-55d0c67e6d1bc%22	http://biometric2017.org/wp-content/plugins/mp-timetable/media/js/mptt-functions.min.js?ver=2.1.10	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-content/plugins/mp-timetable/media/js/mptt-functions.min6176.js	(from http://biometric2017.org/scientificprogramme/)
16:11:40	24262/24262	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:39%20GMT	http://biometric2017.org/timetable/event/on-testing-random-effects-in-linear-mixed-models/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/on-testing-random-effects-in-linear-mixed-models/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:41	12942/12942	---M--	200	added ('OK')	application/javascript	etag:%224c20657-328e-55d0c67e6d1bc%22	http://biometric2017.org/wp-content/plugins/mp-timetable/media/js/events/event.min.js?ver=2.1.10	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-content/plugins/mp-timetable/media/js/events/event.min6176.js	(from http://biometric2017.org/scientificprogramme/)
16:11:43	24217/24217	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:40%20GMT	http://biometric2017.org/timetable/event/analysing-digestion-data/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/analysing-digestion-data/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:43	23506/23506	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:41%20GMT	http://biometric2017.org/timetable/event/a-permutation-test-for-comparing-predictive-values-in-clinical-trials/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/a-permutation-test-for-comparing-predictive-values-in-clinical-trials/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:45	23187/23187	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:43%20GMT	http://biometric2017.org/timetable/event/robust-semiparametric-inference-in-random-effects-models/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/robust-semiparametric-inference-in-random-effects-models/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:45	25285/25285	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:43%20GMT	http://biometric2017.org/timetable/event/challenges-and-opportunities-working-as-a-consulting-statistician-with-a-food-science-research-group/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/challenges-and-opportunities-working-as-a-consulting-statistician-with-a-food-science-research-group/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:46	24649/24649	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:45%20GMT	http://biometric2017.org/timetable/event/robust-penalized-logistic-regression-through-maximum-trimmed-likelihood-estimator/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/robust-penalized-logistic-regression-through-maximum-trimmed-likelihood-estimator/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:46	2265/2265	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:41:45%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Fprogram-outline%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedef1d.json	(from http://biometric2017.org/program-outline/)
16:11:47	24353/24353	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:46%20GMT	http://biometric2017.org/timetable/event/topic-tba/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/topic-tba/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:48	2362/2362	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:41:47%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Fprogram-outline%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed6142	(from http://biometric2017.org/program-outline/)
16:11:49	23923/23923	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:47%20GMT	http://biometric2017.org/timetable/event/how-to-analyse-five-data-points-with-fun/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/how-to-analyse-five-data-points-with-fun/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:50	24184/24184	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:49%20GMT	http://biometric2017.org/timetable/event/an-approach-to-poisson-mixed-models-for-omics-expression-data/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/an-approach-to-poisson-mixed-models-for-omics-expression-data/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:50	24757/24757	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:49%20GMT	http://biometric2017.org/timetable/event/bayesian-spatial-estimation-when-areas-are-few/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/bayesian-spatial-estimation-when-areas-are-few/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:51	183823/183823	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224bc0d3b-2ce0f-55eae9b565b51%22	http://biometric2017.org/wp-content/uploads/2017/11/Biometrics-By-The-Border-International-Biometrics-Society-Australas.docx	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-content/uploads/2017/11/Biometrics-By-The-Border-International-Biometrics-Society-Australas.docx	(from http://biometric2017.org/scientificprogramme/)
16:11:51	23961/23961	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:50%20GMT	http://biometric2017.org/timetable/event/knowledge-guided-generalized-biclustering-analysis-for-integrative-omics-analysis/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/knowledge-guided-generalized-biclustering-analysis-for-integrative-omics-analysis/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:52	24157/24157	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:51%20GMT	http://biometric2017.org/timetable/event/understanding-the-variation-in-harvester-yield-map-data-for-estimating-crop-traits/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/understanding-the-variation-in-harvester-yield-map-data-for-estimating-crop-traits/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:52	2265/2265	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:41:51%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Fimportant-dates%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed32da.json	(from http://biometric2017.org/important-dates/)
16:11:53	24467/24467	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:51%20GMT	http://biometric2017.org/timetable/event/citizen-science-to-surveillance-estimating-reporting-probabilities-of-exotic-insect-pests/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/citizen-science-to-surveillance-estimating-reporting-probabilities-of-exotic-insect-pests/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:54	23873/23873	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:53%20GMT	http://biometric2017.org/timetable/event/introduction-to-deltagen-a-comprehensive-decision-support-tool-for-plant-breeders-using-r-and-shiny/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/introduction-to-deltagen-a-comprehensive-decision-support-tool-for-plant-breeders-using-r-and-shiny/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:55	23911/23911	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:53%20GMT	http://biometric2017.org/timetable/event/estimating-nitrous-oxide-emission-factors/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/estimating-nitrous-oxide-emission-factors/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:55	25721/25721	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:53%20GMT	http://biometric2017.org/timetable/event/invited-session-3/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/invited-session-3/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:56	2362/2362	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:41:55%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Fimportant-dates%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed6c30	(from http://biometric2017.org/important-dates/)
16:11:56	24649/24649	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:55%20GMT	http://biometric2017.org/timetable/event/visualising-model-selection-stability-in-high-dimensional-regression-models/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/visualising-model-selection-stability-in-high-dimensional-regression-models/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:57	25584/25584	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:55%20GMT	http://biometric2017.org/timetable/event/propensity-score-approaches-in-the-presence-of-missing-data-comparison-of-balance-and-treatment-effect-estimates/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/propensity-score-approaches-in-the-presence-of-missing-data-comparison-of-balance-and-treatment-effect-estimates/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:58	609267/609267	---M--	200	added ('OK')	application/pdf	etag:%224bc0c84-94bf3-55eae98e2a78c%22	http://biometric2017.org/wp-content/uploads/2017/11/Biometrics-By-The-Border-International-Biometrics-Society-Australas.pdf	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-content/uploads/2017/11/Biometrics-By-The-Border-International-Biometrics-Society-Australas.pdf	(from http://biometric2017.org/scientificprogramme/)
16:11:58	24508/24508	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:57%20GMT	http://biometric2017.org/timetable/event/the-missing-link-an-equivalence-result-for-likelihood-based-methods-in-missing-data-problems/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/the-missing-link-an-equivalence-result-for-likelihood-based-methods-in-missing-data-problems/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:59	2253/2253	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:41:57%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Fshortcourses%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embeddc52.json	(from http://biometric2017.org/shortcourses/)
16:11:59	24558/24558	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:57%20GMT	http://biometric2017.org/timetable/event/dimensionality-reduction-of-libs-data-for-bayesian-analysis/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/dimensionality-reduction-of-libs-data-for-bayesian-analysis/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:59	25462/25462	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:58%20GMT	http://biometric2017.org/timetable/event/forecasting-hotspots-of-potentially-preventable-hospitalisations-with-spatially-aggregated-longitudinal-health-data-all-subset-model-selection-with-a-novel-implementation-of-repeated-k-fold-cross-val/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/forecasting-hotspots-of-potentially-preventable/index.html	(from http://biometric2017.org/scientificprogramme/)
16:11:59	24354/24354	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:58%20GMT	http://biometric2017.org/timetable/event/analysis-of-melanoma-data-with-a-mixture-of-survival-models-utilising-multi-class-dlda-to-inform-mixture-class/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/analysis-of-melanoma-data-with-a-mixture-of-survival-models-utilising-multi-class-dlda-to-inform-mixture-class/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:00	24961/24961	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:59%20GMT	http://biometric2017.org/timetable/event/identifying-clusters-of-patients-with-diabetes-using-a-markov-birth-death-process/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/identifying-clusters-of-patients-with-diabetes-using-a-markov-birth-death-process/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:01	25757/25757	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:41:59%20GMT	http://biometric2017.org/timetable/event/challenges-analysing-combined-agricultural-field-trials-with-partially-overlapping-treatments/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/challenges-analysing-combined-agricultural-field-trials-with-partially-overlapping-treatments/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:01	2350/2350	---MC-	200	added ('OK')	text/xml	date:Wed,%2003%20Oct%202018%2006:41:59%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Fshortcourses%2F&format=xml	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embed9161	(from http://biometric2017.org/shortcourses/)
16:12:02	25425/25425	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:42:00%20GMT	http://biometric2017.org/timetable/event/a-hidden-markov-model-for-sleep-stage-detection-using-raw-tri-axial-wrist-actigraphy/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/a-hidden-markov-model-for-sleep-stage-detection-using-raw-tri-axial-wrist-actigraphy/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:02	24850/24850	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:42:01%20GMT	http://biometric2017.org/timetable/event/sparse-phenotyping-designs-for-early-stage-selection-experiments-in-plant-breeding-programs/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/sparse-phenotyping-designs-for-early-stage-selection-experiments-in-plant-breeding-programs/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:03	25342/25342	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:42:01%20GMT	http://biometric2017.org/timetable/event/comparisons-of-two-large-long-term-studies-in-alzheimers-disease/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/comparisons-of-two-large-long-term-studies-in-alzheimers-disease/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:03	25462/25462	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:42:02%20GMT	http://biometric2017.org/timetable/event/a-one-stage-mixed-model-analysis-of-canola-chemistry-trials/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/a-one-stage-mixed-model-analysis-of-canola-chemistry-trials/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:04	24454/24454	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:42:02%20GMT	http://biometric2017.org/timetable/event/a-semi-parametric-linear-mixed-models-for-longitudinally-measured-fasting-blood-sugar-level-of-adult-diabetic-patients/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/a-semi-parametric-linear-mixed-models-for-longitudinally-measured-fasting-blood-sugar-level-of-adult-diabetic-patients/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:04	25200/25200	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:42:02%20GMT	http://biometric2017.org/timetable/event/individual-and-joint-analyses-of-sugarcane-experiments-to-select-test-lines/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/individual-and-joint-analyses-of-sugarcane-experiments-to-select-test-lines/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:05	2262/2262	---MC-	200	added ('OK')	application/json	date:Wed,%2003%20Oct%202018%2006:42:03%20GMT	http://biometric2017.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fbiometric2017.org%2Fsocialprogramme%2F	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/wp-json/oembed/1.0/embedd7fb.json	(from http://biometric2017.org/socialprogramme/)
16:12:05	24486/24486	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:42:03%20GMT	http://biometric2017.org/timetable/event/invited-session-4/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/invited-session-4/index.html	(from http://biometric2017.org/scientificprogramme/)
16:12:05	24384/24384	---M-Z	200	added ('OK')	text/html	date:Wed,%2003%20Oct%202018%2006:42:04%20GMT	http://biometric2017.org/timetable/event/estimating-overdispersion-in-sparse-multinomial-data/	C:/My%20Web%20Sites/Biometrics2017/biometric2017.org/timetable/event/estimating-overdispersion-in-sparse-multinomial-data/index.html	(from http://biometric2017.org/scientificprogramme/)
